id,last_modified,lon,lat,name,description,poi_type
295,12/10/2023,16.5762355,39.2549844,"ss 108bis della Sila
",prosegue il nostro coast to coast attraverso la Sila da s.Giovanni in Fiore. Secondo waypoint dopo la ss 108 ter che arriva dallo Jonio e prosegue dal lago di Arvo fino a Colosimi             0001,roads-to-drive
296,12/10/2023,16.2226743,39.1320066,"ss108 (sp 245) Campora s.Giovanni-S.stefano di Rogliano
",ultima tappa del nostro coast to coast dallo Jonio al Tirreno (v.tappe precedenti)      0001,roads-to-drive
297,12/10/2023,14.9885405,37.671883,SP 92 dell'Etna (da Nicolosi a Rifugio Sapienza),Dopo Nicolosi. in direzione del Rifugio Sapienza. da dopo il bivio con la SP20 e fino al Rifugio Sapienza la strada è bellissima sia come percorso che attraversa aree di lava giovane sia come panorama che spazia fra mare. montagna e boschi il tutto con asfalto in ottime condizioni. Francesco Corrado Perricone.,roads-to-drive
298,12/10/2023,12.5596394,43.6944996,"ss 73 bis Urbino-Urbania
","come dice Andrea Z. ""se non l'avete mai fatta. fatela. Se l'avete già fatta. vorrete rifarla!""                            0001",roads-to-drive
299,12/10/2023,6.6717937,44.1837435,D2,Spledida strada da utilizzare come percorso alternativo da e verso le gole del verdon oppure per raccordare una giro che vede prodagoniti il Col d'Allos ed il Col de la Cayolle. Asfalto generalmente buono ma attenzione se viene segnalato il brecciolino significa che c'è sicuro!by Claudio Garombo,roads-to-drive
300,12/10/2023,6.964533,44.0893068,D28-D30,Accoppiata molto carina da valutare come alternativa alla litoranea per sostamenti est-ovest. Manto stradale non sempre perfetto ma davvero godibile! by Claudio Garombo,roads-to-drive
301,12/10/2023,7.4129126,43.9515475,D2566,una strada che ha davvero tutto. tratti di paesaggio mozzafiato che passa dal montano al semidesertico all'orrido e tratti di guidato davvero pregevole con ottime sequenze di tornanti e curve. asfalto non sempre al top ma godibile. by claudio garombo,roads-to-drive
302,12/10/2023,7.8318086,44.2876606,SP183,una bella strada guidata che ci da un assaggio dei epici passi alpini. Arrivati a Frabosa Sottana. cercate la macelleria Lanza. fantastica!!! by Claudio Garombo,roads-to-drive
303,12/10/2023,7.7300134,44.3148727,SP5,strada alternativa da e verso il colle della maddalena. la strada in se non è nulla di eclatante ma la roccaforte di mondovì merita un passaggio. by claudio garombo,roads-to-drive
304,12/10/2023,6.7062308,43.7696304,D6085 poi D4085,Strada larga panoramica e scorrevole con bei curvoni e paesaggio davvero fantastico del parco regionale delle Prealpes d'Azur. Percorro sempre questa strada da Cagnes sur Mere fino alla magnifica ed affascinate cittadine di Castellane. giunti li potrete proseguire verso destra e godervi un fantastico lago sul Verdon e poi congiungenrvi al gorge du daluis oppure. verso sinistra verso le mitiche gole del verdon. Magnifica!!! by claudio garombo,roads-to-drive
305,12/10/2023,8.0220514,44.3184777,SP143,strada stretta ma davvero godibile sia paesaggisticamente che comeguidato nonostante l'asfalto non sia dei migliori.....d'altra parte siam tutti bravi nel facile :-D by claudio garombo,roads-to-drive
306,12/10/2023,8.0426508,44.4573431,SP661,bellimo percorso da e verso Belvedere Langhe. il nome la dice già tutta. splendide colline. vigneti e buon asfalto anche se. al calare delle temperature può trasmettere poca fiducia by claudio garombo,roads-to-drive
307,12/10/2023,8.0615335,44.5675134,SP32,percorso alternativo alla 592 per godere al massimo delle splendide langhe del monferrato. passando di qui troverete sul vostro percorso il parco zoo safari. uno dei primi se non il primo in italia con grandi felini in libertà. sconsiglio di passarci in moto però. by claudio garombo,roads-to-drive
308,12/10/2023,6.9818958,44.0600783,D28,Altra bella stradine di raccordo per un bel giro nel monegasco. by claudio garombo,roads-to-drive
309,12/10/2023,6.3100363,43.9768669,N85 Rue de Napoleon,La Route Napoleon (N85) è una strada che prende il nome dal percorso intrapreso da Napoleone nel 1815 al suo ritorno dall'isola d'Elba. La strada ha una lunghezza totale di 314 km ed è stata inaugurata nel 1932 - Il percorso inizia dalla località detta Golfe-Juan. nel municipio di Vallauris. dove Napoleone sbarcò il 1º marzo 1815. La strada si snoda dalla Costa Azzurra andando verso nord-ovest. all'inizio ai piedi delle Alpi. Il percorso è segnato da statue dell'aquila imperiale francese. Andando da sud a nord si attraversano Antibes. Grasse. Saint-Vallier-de-Thiey. Castellane. Digne. Sisteron. Gap. il Col Bayard (1246 m di altezza). Corps. La Mure. Laffrey e Grenoble. by Claudio Garombo,roads-to-drive
310,12/10/2023,6.8902689,43.6810532,D6085,Inizio route de Napoleon vedi N85 x descrizione,roads-to-drive
311,12/10/2023,6.4073899,43.7950758,D952 del Gorges du Verdon,Versante nord delle celebri Gole del Verdon. La strada è davvero magnifica e il continuo pif paf vi mette per bene le mani nel sangue tuttavia l'asfalto non sempre perfetto e il traffico elevato ci suggeriscono di approcciarla con un assetto mentale più turistico che smanettone. by Claudio Garombo,roads-to-drive
312,12/10/2023,6.3766625,43.7721483,D23 rue des Cretes du Verdon,"Deviazione assolutamente imperativa ed irrinunciabile. trafficata ma non troppo. tornantoni larghi e veloci  con buon asfalto e punti panoramici davvero tra i più belli al mondo. In primavera inoltrata ed il primo periodo dell'estate in questa zona potrete ammirare i maestosi grifoni. giganteschi avvoltoi con una ""corona"" di piume che volteggiano su queste gole. Parcheggiate la moto in uno dei tornantoni e cercate i punti panoramici a strapiombo per godere di questa fantastica vista. By Claudio Garombo",roads-to-drive
313,12/10/2023,6.3915971,43.7458638,D71,Riva sud del Verdon è davvero bella e pregevole anche se si gode meno dell'effetto wow della rue des cretes. Vale la pena una girata qui è un po meno trafficata ma altrettanto suggestiva specie quando inizierete ad intrevedere il turchese del Lac de Saint Croix sul quale avrete una vista sublime. by claudio garombo,roads-to-drive
314,12/10/2023,6.4446542,43.7815714,D955 poi  D90,boschi. curve. torrenti. stacca. piega. ammira e ripeti. devo aggiungere altro? by claudio garombo,roads-to-drive
315,12/10/2023,6.0288329,43.8320247,D6 grano e lavanda,avete presente le favole di hansel e gretel??? io credo che il paesaggio che costeggia questa strada ricordi molto le loro favole. Fatevi la bocca perchè su qeusta strada inizierete a vedere e ammirare le distese della lavanda che hanno reso famosa la provenza. Periodo consigliato da inizio giugno a fine luglio. attenzione alle numerose auto in sosta o che girano per fotografare questa meraviglia della natura. Metto attorno a valensole le migliori strade per ammirare girasoli e lavanda. dateci un occhio. by claudio garombo,roads-to-drive
316,12/10/2023,5.9526152,43.8647074,D15 ,Guidabile. divertente. poco trafficata e piena di girasoli e lavanda così anche la zavorrina è contenta e le scende il cortisolo. Qui attorno è un vero dedalo di strade bianche. solitamente non vi dicono nulla se le percorrete a meno che non vi sia un divieto. Esplorate liberamente troverete scorci stupendi by claudio garombo,roads-to-drive
317,12/10/2023,6.0010123,43.8145082,D15,Poco trafficata e con curve e controcurve. poca lavanda ma boschi fantastici! by claudio garombo,roads-to-drive
318,12/10/2023,5.5817286,43.8294915,D31/D33,Bellissima strada nell'area di Lantoscque. ottima guidabilità e paesaggi davvero belli. Una volta che siete in Provenza da qui pianificate di passare! by Claudio Garombo,roads-to-drive
319,12/10/2023,5.1905307,43.9296628,D177,Volete una strada larga. con belle curve. paesaggio mozzafiato. posti da cartolina e che magari vi porta verso un cima epica del tour de france????? eccola qui voi chiedete e gli editor di motomappa esaudiranno come il genio della lampada. PS percorretela verso nord. by claudio garombo,roads-to-drive
320,12/10/2023,5.2697645,44.1264524,D974,Curve e asfalto bello in questa tranche del giro del Mont Ventoux. percorretela a piacere in un senso o nell'altro è sempre bella! by CLaudio Garombo,roads-to-drive
321,12/10/2023,5.1520048,44.1406209,D19,Uno dei miei tratti preferiti del giro del mont ventoux. curve strette. boschi e si inizia a salire. by claudio garombo,roads-to-drive
322,12/10/2023,5.1832471,44.1680859,D974,Immaginate un monte solo ed isolato in mezzo ad un territorio altrimenti pianeggiante o collinare. su questo monte c'è un strada larga con ottimo asfalto. panorami mozzaziato e allunghi spettacolari dopo curve e tornanti....questa strasa è quel posto! buon divertimento! by Claudio Garombo,roads-to-drive
323,12/10/2023,5.3686079,44.141034,D164,Se siete in estate inoltrato e volete ammirare ancora qualche distesa di lavanda questa strada potrebbe offrirvi l'opportunità per farlo! Bella anche da guidare! by Claudio Garombo,roads-to-drive
324,12/10/2023,15.2979136,40.4315065,"ss 166 Paestum-Atena Lucana
",spettacolare strada da guidare. Si lascia la costa e le sue bellezze archeologiche-balneari molto trafficate per attorcigliarsi in una infinità di curve e tornanti tutte da guidare. Bellissima.               Kiddo,roads-to-drive
325,12/10/2023,10.5405106,43.7535499,"Monte Serra
","La strada che valica il Monte ""pel quale i pisani veder Lucca non ponno"". almeno secondo Dante. ottima e panoramica. oltre che bella da guidare. con numerosi punti di osservazione della piana pisana veramente spettacolari. Purtroppo è una zona isolata in senso motociclistico. ma è comunque un ottimo collegamento fra autostrada e Fi-Pi-Li. soprattutto se vi siete scassati di strade dritte e noiose. Attenzione ai numerosi gitanti e soprattutto ciclisti. Le sterrate in zona sono numerose. e si può fare quella che va verso Vorno. Okkio. le altre sono quasi tutte vietate.                           Kiddo",roads-to-drive
326,12/10/2023,11.3804868,44.0415452,Scarperia-Giogo,la terrazza del memoriale sul lato mugellano del Passo del Giogo. sotto il monte Altuzzo. teatro di una delle più sanguinose battaglie della seconda guerra mondiale. l'offensiva americana ai bunker della Linea Gotica riuscì a passare in questo punto ma a carissimo prezzo. I volontari del luogo hanno ricostruito alcuni rifugi tedeschi in legno. visitabili dalla sterrata in cima al passo. In Questo punto si può vedere la montagna sovrastante. devastata dai bombardamenti aerei del 1944. ancora profondamente ferita. <br> <br>Kiddo      vedilo su    https://www.facebook.com/carlokiddonannini/videos/3243356975893792/?idorvanity=745577899720215,roads-to-drive
327,12/10/2023,11.061673,46.0140759,SP25 - Salita al monte Bondone,La strada. stretta. si snoda in mezzo al bosco in un susseguirsi di curve e contro curve.<br>Raccomandata prudenza vista l'ampiezza ridotta della carreggiata.<br><br>Andrea,roads-to-drive
328,12/10/2023,9.6121826,40.0643332,SS 125 - Dorgali - Genna Silana,"SS 125 - Dorgali - Genna Silana <br>La ""strada da moto"" in assoluto. Impossibile commentare. libidine allo stato puro. Si può suddividere in due tratte:<br>Dorgali - Genna Silana<br>Genna Silana - Lotzorai (o S. M. Navarrese)   Noodles        ",roads-to-drive
329,12/10/2023,9.495361,39.7240943,"Jerzu - Perdasdefogu
",Noodles,roads-to-drive
330,12/10/2023,9.5251074,39.6524639,Tertenia - Perdasdefogu,ex Strada Militare che collegava la base Aerea di Perdas con la base terrestre di Quirra<br><br>Noodles,roads-to-drive
331,12/10/2023,9.3878034,39.6581468,"Perdasdefogu - Escalaplano
",Noodles,roads-to-drive
332,12/10/2023,9.3334039,39.7240593,"Escalaplano - Esterzili
",Noodles,roads-to-drive
333,12/10/2023,9.2795273,39.8421864,"Esterzili - Seulo
",Noodles,roads-to-drive
334,12/10/2023,9.1922374,39.8912555,"Seulo - Aritzo
",Noodles,roads-to-drive
335,12/10/2023,8.5494686,39.5796048,Torre dei Corsari - Arbus,Noodles,roads-to-drive
336,12/10/2023,8.3950468,39.3948239,"Portixeddu - Nebida
",Splendida costiera con alcuni punti panoramici sul mare spettacolari                  Noodles,roads-to-drive
337,12/10/2023,18.4732297,40.0452385,"Otranto - S. Maria di Leuca
",Da Otranto si scende lungo la SP 87 passando da Punta Palascia. superato Porto Badisco la strada si congiunge con la SP 358. bellissima litoranea che scende verso sud. La strada non è larghissima e bisogna fare attenzione. soprattutto nell'attraversamento dei paesi. ma la costante visuale del mare sulla sinistra invita a rallentare per gustarsi lo splendido panorama. In ogni caso attenzione che nei fine settimana sono spesso presenti pattuglie. Il waypoint indica una delle tante piazzole di sosta panoramiche.<br>Franz,roads-to-drive
338,12/10/2023,9.1053643,40.6292471,Oschiri-Pattada,Noodles,roads-to-drive
339,12/10/2023,9.3625945,40.7218842,"Monti - Alà dei Sardi
",Noodles,roads-to-drive
340,12/10/2023,9.4094152,39.8293509,"Seui - Gairo
",Noodles,roads-to-drive
341,12/10/2023,8.5849118,40.1764193,"Cuglieri - S. Leonardo
",,roads-to-drive
342,12/10/2023,8.571721,40.466689,"Villanova Monteleone-Mara
",Noodles,roads-to-drive
343,12/10/2023,9.0189709,40.9716506,"Trinità-Aggius
",Noodles,roads-to-drive
344,12/10/2023,9.1694715,41.0252619,"Aggius - Palau
",Noodles,roads-to-drive
345,12/10/2023,9.354266,39.1791092,"SP17 Cagliari - Villasimius
",Bellissimo tratto di costa prevalentemente a picco sul mare. Ci sono un sacco di punti panoramici come pure possibilità di raggiungere spiagge da cartolina parcheggiando praticamente in spiaggia. Il waypoint (e la foto) è su Cala Regina. ma più avanti da segnalare anche Mari Pintau (vuol dire Mare Dipinto. per dire)<br>Franz,roads-to-drive
346,12/10/2023,14.4794201,37.8405837,"SP168 Cerami - Capizzi - Caronia
",La strada sale dolcemente con dei bei tornanti in mezzo a un panorama selvatico. Poi entra nel parco dei Nebrodi e scorre divertente fino a scendere verso il mare. Occhio all'asfalto in ombra.<br>Il waypoint è sul distributore di benzina a Capizzi.<br>Franz,roads-to-drive
347,12/10/2023,12.8295858,43.9481161,"SP44 Gabicce - Pesaro
",Un bel misto con scorci sul mare. In pratica la strada delle scorribande di un ragazzino di nome Valentino.            Franz,roads-to-drive
348,12/10/2023,9.3406331,41.0132048,"Arzachena - S. Antonio Gallura
",Noodles,roads-to-drive
349,12/10/2023,9.0031558,40.7721843,"Tula - Perfugas
",Noodles,roads-to-drive
350,12/10/2023,8.8854914,40.7550894,"Chiaramonti - Perfugas
",Noodles,roads-to-drive
351,12/10/2023,9.3667996,39.5428947,"S.Andrea Frius - Ballao- Villasalto
",Noodles,roads-to-drive
352,12/10/2023,12.5144714,43.5570273,"Monte Nerone - SP15
",Da Serravalle di Carda la bellissima panoramica SP15 che sale al Monte Nerone. Da lì si può scegliere da quale versante ridiscendere. verso Pianello. Piobbico. Cagli. Cardella. in ogni caso è un tripudio di curve e panorami.<br>Franz,roads-to-drive
353,12/10/2023,13.7863809,37.9476084,"SS120 - Targa Florio
",La SS120 taglia la Sicilia dai piedi dell'Etna fin quasi a Palermo. e per questo varia da stradone veloce che attraversa paesi a misto godereccio per gli occhi e per le gomme. In particolare da Cesarò a Cerami. e poi da Castellana Sicula a Caltavuturo fino a Termini Imerese. Degno di nota il waypoint dentro a quelli che erano i vecchi box della Targa Florio.<br>Franz,roads-to-drive
354,12/10/2023,12.9615481,42.2117223,"Lago Turano - Lago Salto
",A sud di Rieti i due laghi abbracciano la riserva naturale di Monte Navegna. Panoramici i percorsi che ne seguono i perimetri. da guidare le strade che li congiungono. Occhio che la carreggiata è stretta.<br>Franz       vedi com'è su https://www.facebook.com/alessio.fares/videos/327766142680425/?idorvanity=745577899720215,roads-to-drive
355,12/10/2023,16.6106844,39.4438632,"Parco Nazionale della Sila - SS177
",Alterna tratti distesi e panoramici con un misto stretto nel bosco. Dal lago di Cecita si raggiunge facilmente Cosenza.<br>Franz,roads-to-drive
356,12/10/2023,9.83738478273153,44.8067170775846,Lugagnano-Vernasca,su questo bellissimo tratto da guidare potreste essere immortalati da vernasca_bikersmood . A questo indirizzo Instagram trovate le foto.,roads-to-drive
357,12/10/2023,11.4505215,43.4897988,Radda-Cavriglia,Molto bella e tortuosa immersa nel verde da Radda a Badia a Coltibuono. poi scendendo verso Cavriglia più aperta con bella vista sul Pratomagno. Da Cavriglia in poi si infogna nel valdarno. che motociclisticamente offre poco. Molto bella anche a scendere verso Gaiole. da questo punto si possono imboccare anche le sterrate per Grimoli oppure Montegrossi e Montegonzi. molto belle.           Kiddo,roads-to-drive
358,12/10/2023,13.2632265,43.0087376,"sarnano-Sassotetto
",Un tripudio di tornanti. Strada pistaiola del circuito Campionato italiano velocità Montagna                          Lorenzo Patrizi,roads-to-drive
359,12/10/2023,13.3449368,42.9430782,Sarnano-Balzo,strada larga e scorrevole fino ad Amandola. poi più stretta e tecnica. ma in condizioni buone. Nel mezzo merita una visita il santuario di Madonna dell'Ambro.                    Lorenzo Patrizi,roads-to-drive
360,12/10/2023,12.176159,42.7460437,"Orvieto Scalo-Colonnetta di Prodo
",focus sulla sr79bis.   Strada pistaiola del circuito velocità Montagna             Lorenzo Patrizi,roads-to-drive
361,12/10/2023,13.0726750195026,41.9900059544435,Arsoli-Subiaco,Da guidare anche se spesso trafficata. Da questo punto merita una deviazione verso Campaegli.<br>0001,roads-to-drive
362,12/10/2023,11.3107899,43.4810678,Castellina-Radda,Una delle strade più avvincenti alla guida. semideserte e tecniche del Chianti. Okkio solo ai turisti che traccheggiano ma per il resto questa è un esame di guida.    Kiddo,roads-to-drive
363,12/10/2023,11.0575950890779,43.1402108454577,Ciciano-Galleraie,tanto piacevole quanto sconosciuta strada di collegamento che porta a Chiusdino dalla strada delle Galleraie con tratti panoramici spettacolari.   Kiddo,roads-to-drive
364,12/10/2023,8.7280166,40.7331536,Osilo-Nulvi,Noodles,roads-to-drive
365,12/10/2023,8.7929199,40.7731567,"Nulvi - Martis
",Noodles,roads-to-drive
366,12/10/2023,8.8255419,40.800105,"Martis - Perfugas
",Noodles,roads-to-drive
367,12/10/2023,8.960975,40.8624947,"Perfugas - Tempio Pausania 
",SS 127 o settentrionale sarda                  Noodles,roads-to-drive
368,12/10/2023,9.1626867,40.0328967,"Lago di Gusana - Aritzo ss 128 poi 295
",Lago di Gusana - Ovodda - Tiana - Tonara - Belvì - Aritzo    Una vera gioia di guida. con tanti punti scenografici e un'infinità di pieghe,roads-to-drive
369,12/10/2023,9.3385538,40.5392999,"SS389
Alà dei Sardi - Buddusò - Bitti -Orune - Prato Sardo
",Noodles,roads-to-drive
370,12/10/2023,13.4338513,42.8979947,"sp 237 Croce Casale
",Strada piena di curve e dal fondo buono.<br>Frequentata nel weekend dai ciclisti.                         Lorenzo Patrizi,roads-to-drive
371,12/10/2023,12.918974,42.8862038,"Cerreto di Spoleto-Rasiglia
",Belle curve e asfalto generalmente buono.<br>Merita una visita Rasiglia lungo la strada                                      Lorenzo patrizi,roads-to-drive
372,12/10/2023,12.5780517,42.70029,"Acquasparta-Spoleto
",Tortuosa ed asfalto ottimo.<br>Un divertimento con qualsiasi moto.              Lorenzo Patrizi,roads-to-drive
373,12/10/2023,13.0693604,42.5307853,Posta-Leonessa,Bella da guidare. Curve strette.<br>Attenzione al brecciolino in prossimità della cava.                                     Lorenzo Patrizi,roads-to-drive
374,12/10/2023,13.8195348,42.1870137,"ss 17 Popoli-Navelli
",Strada con cordoli e bandiere a scacchi.<br>Fa parte del campionato velocità montagna.<br>Ideale per naked e supersportive.<br>Neanche a dirlo un biliardo       LOrenzo Patrizi,roads-to-drive
375,12/10/2023,9.1700353,42.274432,Vivario-Corte,Noodles,roads-to-drive
376,12/10/2023,17.2858081,40.8965745,"sp 113 Monopoli-Alberobello
",Strada provinciale 113 (panoramica) Monopoli-Alberobello                                 Antonio Liso,roads-to-drive
377,12/10/2023,10.9418034553528,43.2357141004662,castelnuovo v.c.-Montecastelli pisano,bellissimo taglio da Larderello in direzione di Casole e Colle .Elsa..<br>Larga. divertente e varia anche se sciupata in alcuni punti. molto bella!<br>Kiddo,roads-to-drive
378,12/10/2023,11.4225479,45.8014574,"Sp 349 Asiago-Schio
",Famosa strada utilizzata per competizioni in salita   Andre87                                                                                                                                                                               La monumentale discesa dall'Altopiano di Asiago. Benché trafficatissima rimane una meraviglia di tornanti spettacolari     Kiddo                     ,roads-to-drive
379,12/10/2023,15.8559089,38.3495191,"SS18 da Pizzo Calabro a Scilla
",Bellissima panoramica da pizzo a scilla. e' tutta curve e paesaggi sia marini che montuosi <br>(Topo Bikers),roads-to-drive
380,12/10/2023,9.5921844,44.1956806,"SS332 Bracco - Bonassola - Levanto
",Una specie di mare-monti (o viceversa) che dall'aurelia in prossimità del passo del Bracco scende verso il mare di Bonassola. Levanto. e poi volendo verso le 5 Terre. Da guidare ma con scorci sul mare da ammirare.<br>(Franz),roads-to-drive
381,12/10/2023,10.6199745833874,43.4349985777037,monte Vaso,tortuosa e divertente. con scorci panoramici sulla valle dell'Era e sul lato del monte Vaso sulle cave di verde di Pisa. molto bellina<br>Kiddo,roads-to-drive
382,12/10/2023,10.40701,43.521486,Strada della Valle Benedetta,"Una splendida strada di circa 15km che parte dalla strada regionale 206 e ""scollina"" fino ad arrivare a Livorno. Un dedalo di splendide curve immerse nella natura. Manto stradale ottimo salendo dalla sr 206 per quasi tutto il percorso. un po' deteriorato negli ultimi tornanti verso Livorno                                PIDAX",roads-to-drive
383,12/10/2023,10.563258,43.477829,SP13 - Itinerario del Lago - Colline Pisane,Una splendida strada da guidare immersa nel contesto delle colline pisane. Panorami mozzafiato di colline e filari di ulivi. Manto stradale abbastanza ben mantenuto. Godetevi la strada ed il panorama.  Pidax,roads-to-drive
384,12/10/2023,10.9640116,43.0849738,Prata,Massa Marittima-Prata. il tratto più spettacolare della sp 441. un toboga di pieghe da motard. quasi impossibile anche superare le tantissime auto che la affollano nel periodo estivo. quindi fare mollllta attenzione. però imperdibile           Kiddo,roads-to-drive
385,12/10/2023,11.6436962377662,43.3553319610641,SS73 Monte San Savino Palazzuolo Colonna di Grillo,Bellissima. tutta curve (e che curve) ma attenzione perché molto trafficata (E CON LIMITE A 50 KM/h). Una vera porta dalla Val di Chiana per il Chianti. Il way point è  nel parcheggio del bar a Palazzuolo        Chiarini Peo Franz,roads-to-drive
386,12/10/2023,11.6121904963742,43.1506569171025,SP14 torrenieri Montisi fino a Trequanda,Dolcissima in mezzo alle crete senesi. soprattutto fra San Giovanni D'Asso e Montisi. corre nel bosco fino a Trequanda. A Trequanda da visitare la rocca.   Chiarini Peo Franz,roads-to-drive
387,12/10/2023,10.415381,43.501195,SP8 Livorno - Gabbro,Strada collinare immersa nei boschi delle colline toscane con una sequenza di curve da pieno divertimento. Asfalto ben mantenuto. Godetevela. ma sempre con prudenza!         Pidax 77,roads-to-drive
388,12/10/2023,9.8485265,44.4431632,"Borgo v taro- Pontremoli
",Molto bella ma può essere molto sporca perché immersa nel bosco e lentissima a causa delle curve strette che ti misurano. però collegamento epico fra Toscana e Emilia. Un warmhole.           Kiddo,roads-to-drive
389,12/10/2023,9.07694201054128,45.9669532453482,Argeno - san Fedele d'Intelvi - Porlezza,Strada piacevole con tante curve per arrivare a Porlezza.      Pippobis2,roads-to-drive
390,12/10/2023,12.7474736049771,43.706558847804,sp 51 delle Cesane,bella stradina curvosa fra i boschi che collega Urbino a Fossombrone<br>Luigi Beccari,roads-to-drive
391,12/10/2023,13.1689137,42.3695911,"ss 17 Antrodoco-L'Aquila
",La strada inizia ad Antrodoco RI e termina a L'Aquila. Molte curve. piÃ¹ o meno veloci. asfalto valido. attenzione al traffico contrario. quando si scende a L'Aquila si apre davanti agli occhi la maestositÃ del Gran Sasso.   Babà,roads-to-drive
392,12/10/2023,12.0555419265002,43.6038565746496,sp 48 anghiari - pieve santo stefano,fondo generalmente buono. un link fra il valico della scheggia e il valico dello spino. Bella perché passa tutto torno torno all'invaso di Montedoglio con piÃ¹ punti panoramici di osservazione. compreso ponte sulla diga                 Chiarini Peo Franz,roads-to-drive
393,12/10/2023,11.9116648640669,43.6992881104125,sp 208 bibbiena - chiusi della verna,non ha pretese. ma è bella quasi fino a chiusi e offre un bel panorama sui calanchi circostanti - cmq meglio salire da qui che da rassina o caprese michelangelo. Inoltre puntellata di ristoranti top           Chiarini Peom Franz,roads-to-drive
394,12/10/2023,12.9176486423936,41.6798342566018,Giulianello - Rocca Massima - Cori,La strada da Giulianello che sale verso Rocca Massima e poi scende verso Cori. Fantastiche curve. buon asfalto e panorami mozzafiato! Lucalazio,roads-to-drive
395,12/10/2023,9.4776729,44.2382717,"Gallerie Riva Trigoso-Moneglia
",Se per una volta nella vita voleste evitare il passo del Bracco e seguire il mare. potrebbero essere suggestive le gallerie che collegano Riva Trigoso a Moneglia e anche oltre. Strette e a senso unico alternato regolato da un semaforo che impone 20 minuti di attesa. si aprono su bellissimi tratti di scogliera. Il wp è presso un campeggio con spiaggia e ottimo ristorante.,roads-to-drive
396,12/10/2023,11.8491535,42.9397904,"sp 478 Radicofani-Sarteano
",bellissima e semideserta quasi sempre.                 Kiddo,roads-to-drive
397,12/10/2023,11.7848732,42.953597,"sp 53 Radicofani- Bagno Vignoni
",La strada che segue la valle del Rigo e poi sale verso Radicofani: un fantastico mix di guida rilassante e belle curve                             Kiddo,roads-to-drive
398,12/10/2023,11.9176971,42.9221682,"sp 321 s.casciano-cetona-sarteano
",è la sorella agitata della strada della montagna di cetona (che non passa da Cetona mentre questa sì). Curve e bell'asfalto. veramente bella         Kiddo,roads-to-drive
399,12/10/2023,11.8883506,42.9229176,"sp della Montagna di Cetona
",a tratti fin troppo rettilinea. però quasi sempre semideserta e molto bella                          Kiddo,roads-to-drive
400,12/10/2023,11.4618822,42.8156555,"sp Stribugliano
",Roccalbegna- Stribugliano. Tripudio di pieghe che diventano panoramiche abbestia salendo verso stribugliano. Come quasi tutte le strade della zona è semideserta e ben tenuta.        Kiddo,roads-to-drive
401,12/10/2023,11.562932,42.7463231,"sp 10 Saturnia Triana
",molto bella e scorrevole         kiddo,roads-to-drive
402,12/10/2023,11.368173,42.7894363,"sp 24 per Roccalbegna
",é la porta di ingresso di un giro di schiaffi di strade bellissime e da piegare. quasi sempre semideserte anche se a volte un po' trascurate. panorami e paesi uno più bello dell'altro. La zona è la meta ideale per ogni Motociclista. fate attenzione alle poche auto poco avvezze al traffico e buon divetimento!                                     Kiddo,roads-to-drive
403,12/10/2023,10.837612,43.384707,Volterrana,Strada panoramica che collega Saline a Volterra. Strada scelta per la tappa del CIVS             Messinpiega,roads-to-drive
404,12/10/2023,10.67129,43.725448,SP8-Staffoli,Strada con belle curve ma senza punti panoramici                                Messinpiega,roads-to-drive
405,12/10/2023,11.1539259,43.0739727,Monticiano-Roccastrada,Stupenda strada di collegamento tra Monticiano e Roccastrada. due borghi molto suggestivi. asfalto perfetto e curve che si susseguono a non finire...              Alex 03,roads-to-drive
406,12/10/2023,12.0250782168233,43.5978905133925,sp 47 anghiari caprese michelangelo,Siete nella riserva naturale dei monti rognosi; non sono strade dove andare forte. piuttosto andate adagio e assaporate ogni odore e colore attraverso il casco. Non è raro salendo verso il santuario della Madonna della Selva che vi accompagni un rapace in volo circolare sopra di voi. così come può capitare di vedere lupi e altri animali lungo la strada. Adoro questi luoghi. da scoprire anche le vicine sp 45 e 57. Inoltre sono veri punti di interesse i ristoranti la locanda del viandante e la buca di michelangelo. Sempre a Caprese Michelangelo da visitare la casa natale del pittore.      Chiarini peo Franz,roads-to-drive
407,12/10/2023,9.262836,45.909772,Ghisallo,Strada bella e a tratti panoramica che collega Asso con Bellagio passando dal Ghisallo. famoso per i ciclisti       PININK,roads-to-drive
408,12/10/2023,13.455528,41.251804,Panoramica Itri - Sperlonga,Parco giochi di curve con panorama mozzafiato dal golfo di Gaeta al Circeo.               Deb755,roads-to-drive
409,12/10/2023,8.878734,45.140798,"Scaldasole- Valeggio
",Strada (corta purtroppo) che Ã¨ un argine in mezzo alle risaie. Bellissima da percorrere nel periodo di sommersione delle risaie dal castello di Scaldasole al castello di Valeggio.                         Samantha Globetrotter,roads-to-drive
410,12/10/2023,8.301551,44.699883,Canelli-Bubbio,Bella strada veloce nel Monferrato che porta a Bubbio. ritrovo di Motociclisti.                Samantha Globetrotter,roads-to-drive
411,12/10/2023,8.271607,44.854423,"Rocca d'Arazzo-Montegrosso Asti
",Bel misto stretto dal fondo un pò rovinato ma che attraversa il Monferrato Selvaggio. Arrivo a Montegrosso D'asti con relativo Belvedere.                    Samantha Globetrotter,roads-to-drive
